Oxymax PARAMETER File 

CSV Generation Date,3/16/2022 6:12:21 AM 
Experiment Started,3/15/2022 6:55:35 AM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.CDTA

Group/Cage,0101
Subject ID,8-1
Subject Mass,28.6 G

Group/Cage,0102
Subject ID,16-1
Subject Mass,29 G

Group/Cage,0103
Subject ID,16-2
Subject Mass,31 G

Group/Cage,0104
Subject ID,8-2
Subject Mass,25.7 G

Group/Cage,0105
Subject ID,16-3
Subject Mass,29.8 G

Group/Cage,0106
Subject ID,8-3
Subject Mass,25.8 G

Group/Cage,0107
Subject ID,16-4
Subject Mass,31.7 G

Group/Cage,0108
Subject ID,8-4
Subject Mass,28.8 G

Group/Cage,0109
Subject ID,F8-1
Subject Mass,18.7 G

Group/Cage,0110
Subject ID,F16-1
Subject Mass,22.7 G

Group/Cage,0111
Subject ID,F8-2
Subject Mass,17.2 G

Group/Cage,0112
Subject ID,F16-2
Subject Mass,25.4 G

Group/Cage,0113
Subject ID,F16-3
Subject Mass,23.5 G

Group/Cage,0114
Subject ID,F8-3
Subject Mass,19.9 G

Group/Cage,0115
Subject ID,F8-4
Subject Mass,17.8 G

Group/Cage,0116
Subject ID,F16-4
Subject Mass,20.8 G

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1

Paramter,DRINK1 ACC (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 9 ,3/15/2022 7:41:40 AM , 0.2429199 ,3/15/2022 7:42:00 AM , 0.2497304 ,3/15/2022 7:42:20 AM , 3.305308E-02 ,3/15/2022 7:42:40 AM , 0.4666468 ,3/15/2022 7:43:00 AM , 0 ,3/15/2022 7:43:20 AM , 0.1678111 ,3/15/2022 7:43:40 AM , 1.801821 ,3/15/2022 7:44:00 AM , 0.7237753 ,3/15/2022 7:44:20 AM , 0.3190918 ,3/15/2022 7:44:40 AM , 0.2070872 ,3/15/2022 7:45:00 AM , 0.4267222 ,3/15/2022 7:45:20 AM , 0.1083883 ,3/15/2022 7:45:40 AM , 0 ,3/15/2022 7:46:00 AM , 1.445203 ,3/15/2022 7:46:20 AM , 3.041369 ,3/15/2022 7:46:40 AM , 0.4739024 ,
 10 ,3/15/2022 7:47:20 AM , 0.3118769 ,3/15/2022 7:47:40 AM , 0.2497304 ,3/15/2022 7:48:00 AM , 0.2180608 ,3/15/2022 7:48:20 AM , 0.4666468 ,3/15/2022 7:48:40 AM , 0 ,3/15/2022 7:49:00 AM , 0.1678111 ,3/15/2022 7:49:20 AM , 1.801821 ,3/15/2022 7:49:40 AM , 0.7237753 ,3/15/2022 7:50:00 AM , 1.367793 ,3/15/2022 7:50:20 AM , 0.2743835 ,3/15/2022 7:50:40 AM , 0.4267222 ,3/15/2022 7:51:00 AM , 0.1083883 ,3/15/2022 7:51:20 AM , 0 ,3/15/2022 7:51:40 AM , 1.445203 ,3/15/2022 7:52:00 AM , 3.041369 ,3/15/2022 7:52:20 AM , 0.5049362 ,
 11 ,3/15/2022 7:53:00 AM , 0.3118769 ,3/15/2022 7:53:20 AM , 0.2497304 ,3/15/2022 7:53:40 AM , 0.256724 ,3/15/2022 7:54:00 AM , 0.5105057 ,3/15/2022 7:54:20 AM , 0 ,3/15/2022 7:54:40 AM , 0.204188 ,3/15/2022 7:55:00 AM , 1.801821 ,3/15/2022 7:55:20 AM , 0.7237753 ,3/15/2022 7:55:40 AM , 1.367793 ,3/15/2022 7:56:00 AM , 0.2743835 ,3/15/2022 7:56:20 AM , 0.4267222 ,3/15/2022 7:56:40 AM , 0.1083883 ,3/15/2022 7:57:00 AM , 0 ,3/15/2022 7:57:20 AM , 1.445203 ,3/15/2022 7:57:40 AM , 3.041369 ,3/15/2022 7:58:00 AM , 0.5049362 ,
 12 ,3/15/2022 7:58:40 AM , 0.4568481 ,3/15/2022 7:59:00 AM , 0.2497304 ,3/15/2022 7:59:20 AM , 0.256724 ,3/15/2022 7:59:40 AM , 0.5105057 ,3/15/2022 8:00:00 AM , 0 ,3/15/2022 8:00:20 AM , 0.204188 ,3/15/2022 8:00:40 AM , 1.801821 ,3/15/2022 8:01:00 AM , 0.7237753 ,3/15/2022 8:01:20 AM , 1.367793 ,3/15/2022 8:01:40 AM , 0.3103638 ,3/15/2022 8:02:00 AM , 0.5073751 ,3/15/2022 8:02:20 AM , 0.1083883 ,3/15/2022 8:02:40 AM , 0 ,3/15/2022 8:03:00 AM , 1.445203 ,3/15/2022 8:03:20 AM , 3.041369 ,3/15/2022 8:03:40 AM , 0.5522308 ,
 13 ,3/15/2022 8:04:20 AM , 0.4568481 ,3/15/2022 8:04:40 AM , 0.2497304 ,3/15/2022 8:05:00 AM , 0.256724 ,3/15/2022 8:05:20 AM , 0.5105057 ,3/15/2022 8:05:40 AM , 0 ,3/15/2022 8:06:00 AM , 0.4644114 ,3/15/2022 8:06:20 AM , 1.801821 ,3/15/2022 8:06:40 AM , 0.7237753 ,3/15/2022 8:07:00 AM , 1.367793 ,3/15/2022 8:07:20 AM , 0.3103638 ,3/15/2022 8:07:40 AM , 0.5073751 ,3/15/2022 8:08:00 AM , 0.1083883 ,3/15/2022 8:08:20 AM , 0 ,3/15/2022 8:08:40 AM , 1.445203 ,3/15/2022 8:09:00 AM , 3.041369 ,3/15/2022 8:09:20 AM , 0.5909907 ,
 14 ,3/15/2022 8:10:00 AM , 0.4568481 ,3/15/2022 8:10:20 AM , 0.2497304 ,3/15/2022 8:10:40 AM , 0.256724 ,3/15/2022 8:11:00 AM , 0.5105057 ,3/15/2022 8:11:20 AM , 0 ,3/15/2022 8:11:40 AM , 0.4644114 ,3/15/2022 8:12:00 AM , 1.801821 ,3/15/2022 8:12:20 AM , 0.7237753 ,3/15/2022 8:12:40 AM , 1.367793 ,3/15/2022 8:13:00 AM , 0.3103638 ,3/15/2022 8:13:20 AM , 0.541626 ,3/15/2022 8:13:40 AM , 0.1384099 ,3/15/2022 8:14:00 AM , 0 ,3/15/2022 8:14:20 AM , 1.445203 ,3/15/2022 8:14:40 AM , 3.041369 ,3/15/2022 8:15:00 AM , 0.5909907 ,
 15 ,3/15/2022 8:15:40 AM , 0.4568481 ,3/15/2022 8:16:00 AM , 0.2497304 ,3/15/2022 8:16:20 AM , 0.3207728 ,3/15/2022 8:16:40 AM , 0.5105057 ,3/15/2022 8:17:00 AM , 0 ,3/15/2022 8:17:20 AM , 0.5154266 ,3/15/2022 8:17:40 AM , 1.801821 ,3/15/2022 8:18:00 AM , 0.7237753 ,3/15/2022 8:18:20 AM , 1.367793 ,3/15/2022 8:18:40 AM , 0.3103638 ,3/15/2022 8:19:00 AM , 0.541626 ,3/15/2022 8:19:20 AM , 0.1384099 ,3/15/2022 8:19:40 AM , 0 ,3/15/2022 8:20:00 AM , 1.445203 ,3/15/2022 8:20:20 AM , 3.041369 ,3/15/2022 8:20:40 AM , 0.6486714 ,
 16 ,3/15/2022 8:21:20 AM , 0.4568481 ,3/15/2022 8:21:40 AM , 0.2497304 ,3/15/2022 8:22:00 AM , 0.3207728 ,3/15/2022 8:22:20 AM , 0.5105057 ,3/15/2022 8:22:40 AM , 0 ,3/15/2022 8:23:00 AM , 0.5154266 ,3/15/2022 8:23:20 AM , 1.801821 ,3/15/2022 8:23:40 AM , 0.7237753 ,3/15/2022 8:24:00 AM , 1.367793 ,3/15/2022 8:24:20 AM , 0.3103638 ,3/15/2022 8:24:40 AM , 0.541626 ,3/15/2022 8:25:00 AM , 0.1384099 ,3/15/2022 8:25:20 AM , 0 ,3/15/2022 8:25:40 AM , 1.445203 ,3/15/2022 8:26:00 AM , 3.041369 ,3/15/2022 8:26:20 AM , 0.6486714 ,
 17 ,3/15/2022 8:27:00 AM , 0.4568481 ,3/15/2022 8:27:20 AM , 0.2497304 ,3/15/2022 8:27:40 AM , 0.3207728 ,3/15/2022 8:28:00 AM , 0.5105057 ,3/15/2022 8:28:20 AM , 0 ,3/15/2022 8:28:40 AM , 0.5154266 ,3/15/2022 8:29:00 AM , 1.801821 ,3/15/2022 8:29:20 AM , 0.7237753 ,3/15/2022 8:29:40 AM , 1.367793 ,3/15/2022 8:30:00 AM , 0.3103638 ,3/15/2022 8:30:20 AM , 0.6180928 ,3/15/2022 8:30:40 AM , 0.1954422 ,3/15/2022 8:31:00 AM , 0 ,3/15/2022 8:31:20 AM , 1.498965 ,3/15/2022 8:31:40 AM , 3.041369 ,3/15/2022 8:32:00 AM , 0.6486714 ,
 18 ,3/15/2022 8:32:40 AM , 0.4568481 ,3/15/2022 8:33:00 AM , 0.2497304 ,3/15/2022 8:33:20 AM , 0.3809967 ,3/15/2022 8:33:40 AM , 0.5105057 ,3/15/2022 8:34:00 AM , 0 ,3/15/2022 8:34:20 AM , 0.5154266 ,3/15/2022 8:34:40 AM , 2.949504 ,3/15/2022 8:35:00 AM , 0.7237753 ,3/15/2022 8:35:20 AM , 1.367793 ,3/15/2022 8:35:40 AM , 0.3733876 ,3/15/2022 8:36:00 AM , 0.6180928 ,3/15/2022 8:36:20 AM , 0.1954422 ,3/15/2022 8:36:40 AM , 0 ,3/15/2022 8:37:00 AM , 1.498965 ,3/15/2022 8:37:20 AM , 3.041369 ,3/15/2022 8:37:40 AM , 0.8062083 ,
 19 ,3/15/2022 8:38:20 AM , 0.5293477 ,3/15/2022 8:38:40 AM , 0.2497304 ,3/15/2022 8:39:00 AM , 0.3809967 ,3/15/2022 8:39:20 AM , 0.5105057 ,3/15/2022 8:39:40 AM , 0 ,3/15/2022 8:40:00 AM , 0.5154266 ,3/15/2022 8:40:20 AM , 2.949504 ,3/15/2022 8:40:40 AM , 0.7237753 ,3/15/2022 8:41:00 AM , 1.367793 ,3/15/2022 8:41:20 AM , 0.3733876 ,3/15/2022 8:41:40 AM , 0.6180928 ,3/15/2022 8:42:00 AM , 0.1954422 ,3/15/2022 8:42:20 AM , 4.010264E-02 ,3/15/2022 8:42:40 AM , 1.498965 ,3/15/2022 8:43:00 AM , 3.041369 ,3/15/2022 8:43:20 AM , 0.8062083 ,
 20 ,3/15/2022 8:44:00 AM , 0.5293477 ,3/15/2022 8:44:20 AM , 0.2497304 ,3/15/2022 8:44:40 AM , 0.3809967 ,3/15/2022 8:45:00 AM , 0.6207225 ,3/15/2022 8:45:20 AM , 0 ,3/15/2022 8:45:40 AM , 0.5154266 ,3/15/2022 8:46:00 AM , 2.949504 ,3/15/2022 8:46:20 AM , 0.7237753 ,3/15/2022 8:46:40 AM , 1.367793 ,3/15/2022 8:47:00 AM , 0.3733876 ,3/15/2022 8:47:20 AM , 0.6180928 ,3/15/2022 8:47:40 AM , 0.1954422 ,3/15/2022 8:48:00 AM , 4.010264E-02 ,3/15/2022 8:48:20 AM , 1.498965 ,3/15/2022 8:48:40 AM , 3.844701 ,3/15/2022 8:49:00 AM , 0.8062083 ,
 21 ,3/15/2022 8:49:40 AM , 0.5293477 ,3/15/2022 8:50:00 AM , 0.2497304 ,3/15/2022 8:50:20 AM , 0.3809967 ,3/15/2022 8:50:40 AM , 0.6207225 ,3/15/2022 8:51:00 AM , 0 ,3/15/2022 8:51:20 AM , 0.5488917 ,3/15/2022 8:51:40 AM , 2.949504 ,3/15/2022 8:52:00 AM , 0.7237753 ,3/15/2022 8:52:20 AM , 1.367793 ,3/15/2022 8:52:40 AM , 0.3733876 ,3/15/2022 8:53:00 AM , 0.6180928 ,3/15/2022 8:53:20 AM , 0.3449529 ,3/15/2022 8:53:40 AM , 8.427174E-02 ,3/15/2022 8:54:00 AM , 1.498965 ,3/15/2022 8:54:20 AM , 3.844701 ,3/15/2022 8:54:40 AM , 0.8062083 ,
 22 ,3/15/2022 8:55:20 AM , 0.5293477 ,3/15/2022 8:55:40 AM , 0.2497304 ,3/15/2022 8:56:00 AM , 0.3809967 ,3/15/2022 8:56:20 AM , 0.6207225 ,3/15/2022 8:56:40 AM , 0 ,3/15/2022 8:57:00 AM , 0.5488917 ,3/15/2022 8:57:20 AM , 2.949504 ,3/15/2022 8:57:40 AM , 0.7237753 ,3/15/2022 8:58:00 AM , 1.367793 ,3/15/2022 8:58:20 AM , 0.4729106 ,3/15/2022 8:58:40 AM , 0.6180928 ,3/15/2022 8:59:00 AM , 0.3449529 ,3/15/2022 8:59:20 AM , 8.427174E-02 ,3/15/2022 8:59:40 AM , 1.498965 ,3/15/2022 9:00:00 AM , 3.844701 ,3/15/2022 9:00:20 AM , 0.8062083 ,
 23 ,3/15/2022 9:01:00 AM , 0.5293477 ,3/15/2022 9:01:20 AM , 0.2497304 ,3/15/2022 9:01:40 AM , 0.3809967 ,3/15/2022 9:02:00 AM , 0.6207225 ,3/15/2022 9:02:20 AM , 0 ,3/15/2022 9:02:40 AM , 0.5488917 ,3/15/2022 9:03:00 AM , 2.949504 ,3/15/2022 9:03:20 AM , 0.7237753 ,3/15/2022 9:03:40 AM , 1.367793 ,3/15/2022 9:04:00 AM , 0.5250906 ,3/15/2022 9:04:20 AM , 0.6180928 ,3/15/2022 9:04:40 AM , 0.3449529 ,3/15/2022 9:05:00 AM , 8.427174E-02 ,3/15/2022 9:05:20 AM , 1.498965 ,3/15/2022 9:05:40 AM , 3.844701 ,3/15/2022 9:06:00 AM , 0.8062083 ,
 24 ,3/15/2022 9:06:40 AM , 0.5293477 ,3/15/2022 9:07:00 AM , 0.2497304 ,3/15/2022 9:07:20 AM , 0.3809967 ,3/15/2022 9:07:40 AM , 0.6207225 ,3/15/2022 9:08:00 AM , 0 ,3/15/2022 9:08:20 AM , 0.5488917 ,3/15/2022 9:08:40 AM , 2.949504 ,3/15/2022 9:09:00 AM , 0.7237753 ,3/15/2022 9:09:20 AM , 1.367793 ,3/15/2022 9:09:40 AM , 0.5250906 ,3/15/2022 9:10:00 AM , 0.6180928 ,3/15/2022 9:10:20 AM , 0.3449529 ,3/15/2022 9:10:40 AM , 8.427174E-02 ,3/15/2022 9:11:00 AM , 1.498965 ,3/15/2022 9:11:20 AM , 3.844701 ,3/15/2022 9:11:40 AM , 0.8062083 ,
 25 ,3/15/2022 9:12:20 AM , 0.5293477 ,3/15/2022 9:12:40 AM , 0.2497304 ,3/15/2022 9:13:00 AM , 0.3809967 ,3/15/2022 9:13:20 AM , 0.6207225 ,3/15/2022 9:13:40 AM , 0 ,3/15/2022 9:14:00 AM , 0.5488917 ,3/15/2022 9:14:20 AM , 2.949504 ,3/15/2022 9:14:40 AM , 0.7237753 ,3/15/2022 9:15:00 AM , 1.367793 ,3/15/2022 9:15:20 AM , 0.5250906 ,3/15/2022 9:15:40 AM , 0.6180928 ,3/15/2022 9:16:00 AM , 0.3449529 ,3/15/2022 9:16:20 AM , 8.427174E-02 ,3/15/2022 9:16:40 AM , 1.498965 ,3/15/2022 9:17:00 AM , 3.844701 ,3/15/2022 9:17:20 AM , 0.8062083 ,
 26 ,3/15/2022 9:18:00 AM , 0.5293477 ,3/15/2022 9:18:20 AM , 0.2497304 ,3/15/2022 9:18:40 AM , 0.3809967 ,3/15/2022 9:19:00 AM , 0.656161 ,3/15/2022 9:19:20 AM , 0 ,3/15/2022 9:19:40 AM , 0.5488917 ,3/15/2022 9:20:00 AM , 2.949504 ,3/15/2022 9:20:20 AM , 0.7237753 ,3/15/2022 9:20:40 AM , 1.367793 ,3/15/2022 9:21:00 AM , 0.5250906 ,3/15/2022 9:21:20 AM , 0.6180928 ,3/15/2022 9:21:40 AM , 0.3449529 ,3/15/2022 9:22:00 AM , 0.1240896 ,3/15/2022 9:22:20 AM , 1.498965 ,3/15/2022 9:22:40 AM , 3.844701 ,3/15/2022 9:23:00 AM , 0.8062083 ,
 27 ,3/15/2022 9:23:40 AM , 0.5293477 ,3/15/2022 9:24:00 AM , 0.2497304 ,3/15/2022 9:24:20 AM , 0.3809967 ,3/15/2022 9:24:40 AM , 0.6863022 ,3/15/2022 9:25:00 AM , 0 ,3/15/2022 9:25:20 AM , 0.5488917 ,3/15/2022 9:25:40 AM , 2.949504 ,3/15/2022 9:26:00 AM , 0.7237753 ,3/15/2022 9:26:20 AM , 1.367793 ,3/15/2022 9:26:40 AM , 0.5781149 ,3/15/2022 9:27:00 AM , 0.6180928 ,3/15/2022 9:27:20 AM , 0.3449529 ,3/15/2022 9:27:40 AM , 0.1240896 ,3/15/2022 9:28:00 AM , 1.498965 ,3/15/2022 9:28:20 AM , 3.844701 ,3/15/2022 9:28:40 AM , 0.8062083 ,
 28 ,3/15/2022 9:29:20 AM , 0.5293477 ,3/15/2022 9:29:40 AM , 0.2497304 ,3/15/2022 9:30:00 AM , 0.3809967 ,3/15/2022 9:30:20 AM , 0.6863022 ,3/15/2022 9:30:40 AM , 0 ,3/15/2022 9:31:00 AM , 0.5488917 ,3/15/2022 9:31:20 AM , 2.949504 ,3/15/2022 9:31:40 AM , 0.7237753 ,3/15/2022 9:32:00 AM , 1.367793 ,3/15/2022 9:32:20 AM , 0.5781149 ,3/15/2022 9:32:40 AM , 0.6180928 ,3/15/2022 9:33:00 AM , 0.3449529 ,3/15/2022 9:33:20 AM , 0.1768697 ,3/15/2022 9:33:40 AM , 1.498965 ,3/15/2022 9:34:00 AM , 3.844701 ,3/15/2022 9:34:20 AM , 0.8062083 ,
 29 ,3/15/2022 9:35:00 AM , 0.5293477 ,3/15/2022 9:35:20 AM , 0.2497304 ,3/15/2022 9:35:40 AM , 0.4434916 ,3/15/2022 9:36:00 AM , 0.6863022 ,3/15/2022 9:36:20 AM , 0 ,3/15/2022 9:36:40 AM , 0.5488917 ,3/15/2022 9:37:00 AM , 2.949504 ,3/15/2022 9:37:20 AM , 0.7237753 ,3/15/2022 9:37:40 AM , 1.367793 ,3/15/2022 9:38:00 AM , 0.5781149 ,3/15/2022 9:38:20 AM , 0.6180928 ,3/15/2022 9:38:40 AM , 0.3449529 ,3/15/2022 9:39:00 AM , 0.1768697 ,3/15/2022 9:39:20 AM , 1.498965 ,3/15/2022 9:39:40 AM , 3.844701 ,3/15/2022 9:40:00 AM , 0.8062083 ,
 30 ,3/15/2022 9:40:40 AM , 0.5293477 ,3/15/2022 9:41:00 AM , 0.2497304 ,3/15/2022 9:41:20 AM , 0.4434916 ,3/15/2022 9:41:40 AM , 0.6863022 ,3/15/2022 9:42:00 AM , 8.809408E-02 ,3/15/2022 9:42:20 AM , 0.5488917 ,3/15/2022 9:42:40 AM , 2.949504 ,3/15/2022 9:43:00 AM , 0.7237753 ,3/15/2022 9:43:20 AM , 1.367793 ,3/15/2022 9:43:40 AM , 0.5781149 ,3/15/2022 9:44:00 AM , 0.6180928 ,3/15/2022 9:44:20 AM , 0.3449529 ,3/15/2022 9:44:40 AM , 0.1768697 ,3/15/2022 9:45:00 AM , 1.498965 ,3/15/2022 9:45:20 AM , 3.844701 ,3/15/2022 9:45:40 AM , 0.8062083 ,
